1;Acrelândia;0;;1
2;Assis Brasil;0;;1
3;Brasiléia;0;;1
4;Bujari;0;;1
5;Capixaba;0;;1
6;Cruzeiro do Sul;0;;1
7;Epitaciolândia;0;;1
8;Feijó;0;;1
9;Jordão;0;;1
10;Mâncio Lima;0;;1
11;Manoel Urbano;0;;1
12;Marechal Thaumaturgo;0;;1
13;Plácido de Castro;0;;1
14;Porto Acre;0;;1
15;Porto Walter;0;;1
16;Rio Branco;0;;1
17;Rodrigues Alves;0;;1
18;Santa Rosa;0;;1
19;Sena Madureira;0;;1
20;Senador Guiomard;0;;1
21;Tarauacá;0;;1
22;Xapuri;0;;1
23;Água Branca;0;;2
24;Alazão (Arapiraca);0;;2
25;Alecrim (Pão de Açúcar);0;;2
26;Anadia;0;;2
27;Anel (Viçosa);0;;2
28;Anum Novo (Palmeira dos Índios);0;;2
29;Anum Velho (Palmeira dos Índios);0;;2
30;Arapiraca;0;;2
31;Atalaia;0;;2
32;Baixa da Onça (Arapiraca);0;;2
33;Baixa do Capim (Arapiraca);0;;2
34;Bálsamo (Arapiraca);0;;2
35;Bananeiras (Arapiraca);0;;2
36;Barra de Santo Antônio;0;;2
37;Barra de São Miguel;0;;2
38;Barra do Bonifácio (Palmeira dos Índios);0;;2
39;Barra Grande (Maragogi);0;;2
40;Batalha;0;;2
41;Batingas (Arapiraca);0;;2
42;Belém;0;;2
43;Belo Monte;0;;2
44;Boa Sorte (Palmeira dos Índios);0;;2
45;Boa Vista (Arapiraca);0;;2
46;Boa Vista (Palmeira dos Índios);0;;2
47;Boca da Mata;0;;2
48;Bom Jardim (Arapiraca);0;;2
49;Bonifácio (Palmeira dos Índios);0;;2
50;Branquinha;0;;2
51;Cacimbinhas;0;;2
52;Cajarana (Arapiraca);0;;2
53;Cajueiro;0;;2
54;Caldeirões de Cima (Palmeira dos Índios);0;;2
55;Camadanta (Arapiraca);0;;2
56;Campestre;0;;2
57;Campo Alegre;0;;2
58;Campo Grande;0;;2
59;Canaã (Arapiraca);0;;2
60;Canafístula (Palmeira dos Índios);0;;2
61;Canapi;0;;2
62;Canastra (Ibateguara);0;;2
63;Cangandu (Arapiraca);0;;2
64;Capela;0;;2
65;Carneiros;0;;2
66;Carrasco (Arapiraca);0;;2
67;Chã Preta;0;;2
68;Coité do Nóia;0;;2
69;Colônia Leopoldina;0;;2
70;Coqueiro Seco;0;;2
71;Coruripe;0;;2
72;Coruripe da Cal (Palmeira dos Índios);0;;2
73;Craíbas;0;;2
74;Delmiro Gouveia;0;;2
75;Dois Riachos;0;;2
76;Entremontes (Piranhas);0;;2
77;Estrela de Alagoas;0;;2
78;Feira Grande;0;;2
79;Feliz Deserto;0;;2
81;Flexeiras;0;;2
83;Gaspar (Arapiraca);0;;2
84;Girau do Ponciano;0;;2
85;Ibateguara;0;;2
86;Igaci;0;;2
87;Igreja Nova;0;;2
88;Inhapi;0;;2
89;Jacaré dos Homens;0;;2
90;Jacuípe;0;;2
91;Japaratinga;0;;2
92;Jaramataia;0;;2
93;Jenipapo (Arapiraca);0;;2
94;Joaquim Gomes;0;;2
95;Jundiá;0;;2
96;Junqueiro;0;;2
97;Lagoa da Areia (Palmeira dos Índios);0;;2
98;Lagoa da Canoa;0;;2
99;Lagoa da Pedra (Arapiraca);0;;2
100;Lagoa Dantas (Palmeira dos Índios);0;;2
101;Lagoa do Caldeirão (Palmeira dos Índios);0;;2
102;Lagoa do Canto (Palmeira dos Índios);0;;2
103;Lagoa do Exú (Palmeira dos Índios);0;;2
104;Lagoa do Rancho (Arapiraca);0;;2
105;Lagoa do Rancho (Palmeira dos Índios);0;;2
106;Lajes do Caldeirão (Palmeira dos Índios);0;;2
107;Laranjal (Arapiraca);0;;2
108;Limoeiro de Anadia;0;;2
109;Maceió;0;;2
110;Major Isidoro;0;;2
111;Mar Vermelho;0;;2
112;Maragogi;0;;2
113;Maravilha;0;;2
114;Marechal Deodoro;0;;2
115;Maribondo;0;;2
116;Massaranduba (Arapiraca);0;;2
117;Mata Grande;0;;2
118;Matriz de Camaragibe;0;;2
119;Messias;0;;2
120;Minador do Negrão;0;;2
121;Monteirópolis;0;;2
122;Moreira (Palmeira dos Índios);0;;2
123;Munguba (Santana do Mundaú);0;;2
124;Murici;0;;2
125;Novo Lino;0;;2
126;Olho D\'Água Grande;0;;2
127;Olho D\'Água das Flores;0;;2
128;Olho D\'Água de Cima (Arapiraca);0;;2
129;Olho D\'Água do Casado;0;;2
130;Olho D\'Água dos Dandanhas (Arapiraca);0;;2
131;Olivença;0;;2
132;Ouro Branco;0;;2
133;Palestina;0;;2
134;Palmeira de Fora (Palmeira dos Índios);0;;2
135;Palmeira dos Índios;0;;2
136;Pão de Açúcar;0;;2
137;Pariconha;0;;2
138;Paripueira;0;;2
139;Passo de Camaragibe;0;;2
140;Pau D\'Arco (Arapiraca);0;;2
141;Pau Ferro (Arapiraca);0;;2
142;Paulo Jacinto;0;;2
143;Penedo;0;;2
144;Piaçabuçu;0;;2
145;Pilar;0;;2
146;Pindoba;0;;2
147;Piranhas;0;;2
148;Poção (Arapiraca);0;;2
149;Poço da Pedra (Arapiraca);0;;2
150;Poço das Trincheiras;0;;2
151;Porto Calvo;0;;2
152;Porto de Pedras;0;;2
153;Porto Real do Colégio;0;;2
154;Poxim (Coruripe);0;;2
155;Quebrangulo;0;;2
156;Riacho do Sertão (Major Isidoro);0;;2
157;Riacho Fundo de Cima (Palmeira dos Índios);0;;2
158;Rio Largo;0;;2
159;Rocha Cavalcante (União dos Palmares);0;;2
160;Roteiro;0;;2
161;Santa Efigênia (Capela);0;;2
162;Santa Luzia do Norte;0;;2
163;Santana do Ipanema;0;;2
164;Santana do Mundaú;0;;2
165;Santo Antônio (Palmeira dos Índios);0;;2
166;São Brás;0;;2
167;São José da Laje;0;;2
168;São José da Tapera;0;;2
169;São Luís do Quitunde;0;;2
170;São Miguel dos Campos;0;;2
171;São Miguel dos Milagres;0;;2
172;São Sebastião;0;;2
173;Sapucaia (Arapiraca);0;;2
174;Sapucaia (Atalaia);0;;2
175;Satuba;0;;2
176;Senador Rui Palmeira;0;;2
177;Serra da Mandioca (Palmeira dos Índios);0;;2
178;Serra do São José (Palmeira dos Índios);0;;2
179;Taboleiro do Pinto (Rio Largo);0;;2
180;Taboquinha (Arapiraca);0;;2
181;Tanque D\'Arca;0;;2
182;Taquarana;0;;2
183;Tatuamunha (Porto de Pedras);0;;2
184;Teotônio Vilela;0;;2
185;Traipu;0;;2
186;União dos Palmares;0;;2
187;Usina Camaçari (Coruripe);0;;2
188;Viçosa;0;;2
189;Vila Aparecida (Arapiraca);0;;2
190;Vila São Francisco (Arapiraca);0;;2
191;Alvarães;0;;3
192;Amatari (Itacoatiara);0;;3
193;Amaturá;0;;3
194;Anamã;0;;3
195;Anori;0;;3
196;Apuí;0;;3
197;Ariaú (Barreirinha);0;;3
198;Atalaia do Norte;0;;3
199;Augusto Montenegro (Urucurituba);0;;3
200;Autazes;0;;3
201;Axinim (Borba);0;;3
202;Badajós (Codajás);0;;3
203;Balbina (Presidente Figueiredo);0;;3
204;Barcelos;0;;3
205;Barreirinha;0;;3
206;Benjamin Constant;0;;3
207;Beruri;0;;3
208;Boa Vista do Ramos;0;;3
209;Boca do Acre;0;;3
210;Borba;0;;3
211;Caapiranga;0;;3
212;Cametá (Barreirinha);0;;3
213;Canumã (Borba);0;;3
214;Canutama;0;;3
215;Carauari;0;;3
216;Careiro;0;;3
217;Careiro da Várzea;0;;3
218;Carvoeiro (Barcelos);0;;3
219;Coari;0;;3
220;Codajás;0;;3
221;Cucuí (São Gabriel da Cachoeira);0;;3
222;Eirunepé;0;;3
223;Envira;0;;3
224;Floriano Peixoto (Boca do Acre);0;;3
225;Fonte Boa;0;;3
226;Freguesia do Andirá (Barreirinha);0;;3
227;Guajará;0;;3
228;Humaitá;0;;3
229;Iauaretê (São Gabriel da Cachoeira);0;;3
230;Içanã (São Gabriel da Cachoeira);0;;3
231;Ipixuna;0;;3
232;Iranduba;0;;3
233;Itacoatiara;0;;3
234;Itamarati;0;;3
235;Itapiranga;0;;3
236;Japurá;0;;3
237;Juruá;0;;3
238;Jutaí;0;;3
239;Lábrea;0;;3
240;Lago Preto (Boa Vista do Ramos);0;;3
241;Manacapuru;0;;3
242;Manaquiri;0;;3
243;Manaus;0;;3
244;Manicoré;0;;3
245;Maraã;0;;3
246;Massauari (Boa Vista do Ramos);0;;3
247;Maués;0;;3
248;Mocambo (Parintins);0;;3
249;Moura (Barcelos);0;;3
250;Murutinga (Autazes);0;;3
251;Nhamundá;0;;3
252;Nova Olinda do Norte;0;;3
253;Novo Airão;0;;3
254;Novo Aripuanã;0;;3
255;Osório da Fonseca (Maués);0;;3
256;Parintins;0;;3
257;Pauini;0;;3
258;Pedras (Barreirinha);0;;3
259;Presidente Figueiredo;0;;3
260;Repartimento (Maués);0;;3
261;Rio Preto da Eva;0;;3
262;Santa Isabel do Rio Negro;0;;3
263;Santa Rita (São Paulo de Olivença);0;;3
264;Santo Antônio do Içá;0;;3
265;São Felipe (São Gabriel da Cachoeira);0;;3
266;São Gabriel da Cachoeira;0;;3
267;São Paulo de Olivença;0;;3
268;São Sebastião do Uatumã;0;;3
269;Silves;0;;3
270;Tabatinga;0;;3
271;Tapauá;0;;3
272;Tefé;0;;3
273;Tonantins;0;;3
274;Uarini;0;;3
275;Urucará;0;;3
276;Urucurituba;0;;3
277;Vila Pitinga (Presidente Figueiredo);0;;3
278;Abacate da Pedreira (Macapá);0;;4
279;Serra do Navio;0;;4
280;Amapá;0;;4
281;Amapari;0;;4
282;Ambé (Macapá);0;;4
283;Aporema (Tartarugalzinho);0;;4
284;Ariri (Macapá);0;;4
285;Bailique (Macapá);0;;4
286;Boca do Jari (Laranjal do Jari);0;;4
287;Calçoene;0;;4
288;Cantanzal (Macapá);0;;4
289;Carmo (Macapá);0;;4
290;Clevelândia do Norte (Oiapoque);0;;4
291;Corre Água (Macapá);0;;4
292;Cunani (Calçoene);0;;4
293;Curiaú (Macapá);0;;4
294;Cutias;0;;4
295;Fazendinha (Macapá);0;;4
296;Ferreira Gomes;0;;4
297;Fortaleza (Santana);0;;4
298;Gaivota (Macapá);0;;4
299;Gurupora (Macapá);0;;4
300;Igarapé do Lago (Santana);0;;4
301;Ilha de Santana (Santana);0;;4
302;Inajá (Macapá);0;;4
303;Itaubal;0;;4
304;Laranjal do Jari;0;;4
305;Livramento do Pacuí (Macapá);0;;4
306;Lourenço (Calçoene);0;;4
307;Macapá;0;;4
308;Mazagão;0;;4
309;Mazagão Velho (Mazagão);0;;4
310;Oiapoque;0;;4
311;Paredão (Ferreira Gomes);0;;4
312;Porto Grande;0;;4
313;Pracuúba;0;;4
314;Santa Luzia do Pacuí (Macapá);0;;4
315;Santa Maria (Macapá);0;;4
316;Santana;0;;4
317;São Joaquim do Pacuí (Macapá);0;;4
318;São Sebastião do Livramento (Macapá);0;;4
319;São Tomé (Macapá);0;;4
320;Serra do Navio (Macapá);0;;4
321;Sucuriju (Amapá);0;;4
322;Tartarugalzinho;0;;4
323;Vila Velha (Oiapoque);0;;4
324;Vitória do Jari;0;;4
325;Abadia (Jandaíra);0;;5
326;Abaíra;0;;5
327;Abaré;0;;5
328;Abelhas (Vitória da Conquista);0;;5
329;Abóbora (Juazeiro);0;;5
330;Abrantes (Camaçari);0;;5
331;Acajutiba;0;;5
332;Açu da Torre (Mata de São João);0;;5
333;Açudina (Santa Maria da Vitória);0;;5
334;Acupe (Santo Amaro);0;;5
335;Adustina;0;;5
336;Afligidos (São Gonçalo dos Campos);0;;5
337;Afrânio Peixoto (Lençóis);0;;5
338;Água Doce (Ibicuí);0;;5
339;Água Fria;0;;5
340;Águas do Paulista (Paratinga);0;;5
341;Aiquara;0;;5
342;Alagoinhas;0;;5
343;Alcobaça;0;;5
344;Alegre (Condeúba);0;;5
345;Algodão (Ibirataia);0;;5
346;Algodões (Quijingue);0;;5
347;Almadina;0;;5
348;Alto Bonito (Mundo Novo);0;;5
349;Amado Bahia (Mata de São João);0;;5
350;Amaniú (Sento Sé);0;;5
351;Amargosa;0;;5
352;Amélia Rodrigues;0;;5
353;América Dourada;0;;5
354;Américo Alves (Sento Sé);0;;5
355;Anagé;0;;5
356;Andaraí;0;;5
357;Andorinha;0;;5
358;Angical;0;;5
359;Angico (Mairi);0;;5
360;Anguera;0;;5
361;Antas;0;;5
362;Antônio Cardoso;0;;5
363;Antônio Gonçalves;0;;5
364;Aporá;0;;5
365;Apuarema;0;;5
366;Araçás;0;;5
367;Aracatu;0;;5
368;Araci;0;;5
369;Aramari;0;;5
370;Arapiranga (Rio de Contas);0;;5
371;Arataca;0;;5
372;Aratuípe;0;;5
373;Areias (Camaçari);0;;5
374;Arembepe (Camaçari);0;;5
375;Argoim (Rafael Jambeiro);0;;5
376;Argolo (Nova Viçosa);0;;5
377;Aribice (Euclides da Cunha);0;;5
378;Aritaguá (Ilhéus);0;;5
379;Aurelino Leal;0;;5
380;Baianópolis;0;;5
381;Baixa do Palmeira (Sapeaçu);0;;5
382;Baixa Grande;0;;5
383;Baixão (Jequié);0;;5
384;Baixinha (Ubaíra);0;;5
385;Baluarte (Pilão Arcado);0;;5
386;Banco Central (Ilhéus);0;;5
387;Banco da Vitória (Ilhéus);0;;5
388;Bandeira do Almada (Itajuípe);0;;5
389;Bandeira do Colônia (Itapetinga);0;;5
390;Bandiaçu (Conceição do Coité);0;;5
391;Banzaê;0;;5
392;Baraúnas (Seabra);0;;5
393;Barcelos do Sul (Camamu);0;;5
394;Barra;0;;5
395;Barra da Estiva;0;;5
396;Barra do Choça;0;;5
397;Barra do Jacuípe (Camaçari);0;;5
398;Barra do Mendes;0;;5
399;Barra do Pojuca (Camaçari);0;;5
400;Barra do Rocha;0;;5
401;Barra do Tarrachil (Chorrochó);0;;5
402;Barracas (Ponto Novo);0;;5
403;Barreiras;0;;5
404;Barro Alto;0;;5
405;Governador Lomanto Júnior;0;;5
406;Barro Vermelho (Curaçá);0;;5
407;Barrocas;0;;5
408;Bastião (Boninal);0;;5
409;Bate Pé (Vitória da Conquista);0;;5
410;Batinga (Itanhém);0;;5
411;Bela Flor (Catu);0;;5
412;Belém da Cachoeira (Cachoeira);0;;5
413;Belmonte;0;;5
414;Belo Campo;0;;5
415;Belo Campo (América Dourada);0;;5
416;Bem-Bom (Casa Nova);0;;5
417;Bendegó (Canudos);0;;5
418;Bento Simões (Irará);0;;5
419;Biritinga;0;;5
420;Boa Espera (Santanópolis);0;;5
421;Boa Nova;0;;5
422;Boa União (Alagoinhas);0;;5
423;Boa Vista do Lagamar (Ibotirama);0;;5
424;Boa Vista do Tupim;0;;5
425;Boaçu (Jequié);0;;5
426;Boca do Córrego (Belmonte);0;;5
427;Bom Jesus da Lapa;0;;5
428;Bom Jesus da Serra;0;;5
429;Bom Sossego (Oliveira dos Brejinhos);0;;5
430;Bonfim da Feira (Feira de Santana);0;;5
431;Boninal;0;;5
432;Bonito;0;;5
433;Boquira;0;;5
434;Botuporã;0;;5
435;Botuquara (Riacho de Santana);0;;5
436;Brejinho das Ametistas (Caetité);0;;5
437;Brejo da Serra (Pilão Arcado);0;;5
438;Brejo Luíza de Brito (Novo Horizonte);0;;5
439;Brejo Novo (Boa Vista do Tupim);0;;5
440;Brejões;0;;5
441;Brejolândia;0;;5
442;Brotas de Macaúbas;0;;5
443;Brumado;0;;5
444;Bucuituba (Boquira);0;;5
445;Buerarema;0;;5
446;Buracica (Teodoro Sampaio);0;;5
447;Buranhém (Guaratinga);0;;5
448;Buril (Crisópolis);0;;5
449;Buris de Abrantes (Camaçari);0;;5
450;Buritirama;0;;5
451;Caatiba;0;;5
452;Cabaceiras do Paraguaçu;0;;5
453;Cabrália (Piatã);0;;5
454;Cacha Pregos (Vera Cruz);0;;5
455;Cachoeira;0;;5
456;Cachoeira do Mato (Teixeira de Freitas);0;;5
457;Caculé;0;;5
458;Caém;0;;5
459;Caetanos;0;;5
460;Caeté-Açu (Palmeiras);0;;5
461;Caetité;0;;5
462;Cafarnaum;0;;5
463;Caiçara (Vitória da Conquista);0;;5
464;Caimbé (Euclides da Cunha);0;;5
465;Cairu;0;;5
466;Caiubi (Itapebi);0;;5
467;Cajuí (Sento Sé);0;;5
468;Caldas do Jorro (Tucano);0;;5
469;Caldeirão (Uauá);0;;5
470;Caldeirão Grande;0;;5
471;Caldeiras (Caetité);0;;5
472;Camacan;0;;5
473;Camaçari;0;;5
474;Camamu;0;;5
475;Camassandi (Jaguaripe);0;;5
476;Camirim (Morro do Chapéu);0;;5
477;Campinhos (Santo Amaro);0;;5
478;Campo Alegre de Lourdes;0;;5
479;Campo Formoso;0;;5
480;Campo Formoso (Presidente Dutra);0;;5
481;Camurugi (Taperoá);0;;5
482;Canabravinha (Paramirim);0;;5
483;Canápolis;0;;5
484;Canarana;0;;5
485;Canatiba (Macaúbas);0;;5
486;Canavieiras;0;;5
487;Canché (Jeremoabo);0;;5
488;Candeal;0;;5
489;Candeias;0;;5
490;Candiba;0;;5
491;Cândido Sales;0;;5
492;Canoão (Ibititá);0;;5
493;Cansanção;0;;5
494;Canto do Sol (Camaçari);0;;5
495;Canudos;0;;5
496;Canudos (Mulungu do Morro);0;;5
497;Capão (Laje);0;;5
498;Capela do Alto Alegre;0;;5
499;Capim Grosso;0;;5
500;Caraguataí (Jussiape);0;;5
501;Caraíbas;0;;5
502;Caraibuna (Contendas do Sincorá);0;;5
503;Caraípe (São Felipe);0;;5
504;Caraiva (Porto Seguro);0;;5
505;Caravelas;0;;5
506;Cardeal da Silva;0;;5
507;Carinhanha;0;;5
508;Caripare (Riachão das Neves);0;;5
509;Carnaíba do Sertão (Juazeiro);0;;5
510;Carrapichel (Senhor do Bonfim);0;;5
511;Casa Nova;0;;5
512;Castelo Novo (Ilhéus);0;;5
513;Castro Alves;0;;5
514;Catinga do Moura (Jacobina);0;;5
515;Catingal (Manoel Vitorino);0;;5
516;Catolândia;0;;5
517;Catolés (Abaíra);0;;5
518;Catolezinho (Itambé);0;;5
519;Catu;0;;5
520;Catu de Abrantes (Camaçari);0;;5
521;Caturama;0;;5
522;Cavunge (Ipecaetá);0;;5
523;Central;0;;5
524;Ceraima (Guanambi);0;;5
525;Chorrochó;0;;5
526;Cícero Dantas;0;;5
527;Cinco Rios (São Sebastião do Passe);0;;5
528;Cipó;0;;5
529;Coaraci;0;;5
530;Cocos;0;;5
531;Colônia (Eunápolis);0;;5
532;Comércio (Conceição do Almeida);0;;5
533;Conceição da Feira;0;;5
534;Conceição do Almeida;0;;5
535;Conceição do Coité;0;;5
536;Conceição do Jacuípe;0;;5
537;Conde;0;;5
538;Condeúba;0;;5
539;Contendas do Sincorá;0;;5
540;Copixaba (Xique-Xique);0;;5
541;Coqueiros (Maragogipe);0;;5
542;Coquinhos (Anagé);0;;5
543;Coração de Maria;0;;5
545;Coribe;0;;5
546;Coronel João Sá;0;;5
547;Correntina;0;;5
548;Corta Mão (Amargosa);0;;5
549;Cotegipe;0;;5
550;Coutos (Ilhéus);0;;5
551;Cravolândia;0;;5
552;Crisópolis;0;;5
553;Cristalândia (Brumado);0;;5
554;Cristópolis;0;;5
555;Crussaí (Castro Alves);0;;5
556;Cruz das Almas;0;;5
557;Cumuruxatiba (Prado);0;;5
558;Cunhangi (Jaguaripe);0;;5
559;Curaçá;0;;5
560;Curral Falso (Ribeira do Pombal);0;;5
561;Dário Meira;0;;5
562;Delfino (Campo Formoso);0;;5
563;Descoberto (Coribe);0;;5
564;Dias Coelho (Morro do Chapéu);0;;5
565;Dias D\'Ávila;0;;5
566;Diógenes Sampaio (Amargosa);0;;5
567;Dom Basílio;0;;5
568;Dom Macedo Costa;0;;5
569;Dona Maria (Olindina);0;;5
570;Duas Barras do Morro (Morro do Chapéu);0;;5
571;Elísio Medrado;0;;5
572;Encruzilhada;0;;5
573;Engenheiro França (Ubaíra);0;;5
574;Engenheiro Pontes (Laje);0;;5
575;Entre Rios;0;;5
576;Érico Cardoso;0;;5
577;Esplanada;0;;5
578;Euclides da Cunha;0;;5
579;Eunápolis;0;;5
580;Fátima;0;;5
581;Feira da Mata;0;;5
582;Feira de Santana;0;;5
583;Ferradas (Itabuna);0;;5
584;Filadélfia;0;;5
585;Filanésia (Apuarema);0;;5
586;Firmino Alves;0;;5
587;Floresta Azul;0;;5
588;Formosa do Rio Preto;0;;5
589;França (Piritiba);0;;5
590;Gabiarra (Eunápolis);0;;5
591;Galeão (Cairu);0;;5
592;Gamboa (Cairu);0;;5
593;Gameleira da Lapa (Sítio do Mato);0;;5
594;Gameleira do Assuruá (Gentio do Ouro);0;;5
595;Gandu;0;;5
596;Gavião;0;;5
597;Gentio do Ouro;0;;5
598;Geolândia (Cabaceiras do Paraguaçu);0;;5
599;Glória;0;;5
600;Gongogi;0;;5
601;Governador João Durval Carneiro (Feira de Santana);0;;5
602;Governador Mangabeira;0;;5
603;Guagirus (Camaçari);0;;5
604;Guaí (Maragogipe);0;;5
605;Guajeru;0;;5
606;Guanambi;0;;5
607;Guapira (Maragogipe);0;;5
608;Guarajuba (Camaçari);0;;5
609;Guaratinga;0;;5
610;Guerém (Valença);0;;5
611;Guiné (Mucugê);0;;5
612;Guirapa (Pindaí);0;;5
613;Gurupá Mirim (Potiraguá);0;;5
614;Heliópolis;0;;5
615;Helvecia (Nova Viçosa);0;;5
616;Hidrolândia (Uibaí);0;;5
617;Humildes (Feira de Santana);0;;5
618;Iaçu;0;;5
619;Ibatui (Entre Rios);0;;5
620;Ibiaçu (Maraú);0;;5
621;Ibiajara (Rio do Pires);0;;5
622;Ibiapora (Mundo Novo);0;;5
623;Ibiassucê;0;;5
624;Ibicaraí;0;;5
625;Ibicoara;0;;5
626;Ibicuí;0;;5
627;Ibipeba;0;;5
628;Ibipetum (Ipupiara);0;;5
629;Ibipitanga;0;;5
630;Ibiquera;0;;5
631;Ibiraba (Barra);0;;5
632;Ibirajá (Itanhém);0;;5
633;Ibiranhém (Mucuri);0;;5
634;Ibirapitanga;0;;5
635;Ibirapuã;0;;5
636;Ibirataia;0;;5
637;Ibitiara;0;;5
638;Ibitiguira (Planaltino);0;;5
639;Ibitira (Rio do Antônio);0;;5
640;Ibititá;0;;5
641;Ibitunane (Gentio do Ouro);0;;5
642;Ibitupa (Ibicuí);0;;5
643;Ibó (Abaré);0;;5
644;Ibotirama;0;;5
645;Ichu;0;;5
646;Icó (Morro do Chapéu);0;;5
647;Igaporã;0;;5
648;Igará (Senhor do Bonfim);0;;5
649;Igarité (Barra);0;;5
650;Igatu (Andaraí);0;;5
651;Igrapiúna;0;;5
652;Iguá (Vitória da Conquista);0;;5
653;Iguaí;0;;5
654;Iguaibi (Iguaí);0;;5
655;Iguatemi (Livramento de Nossa Senhora);0;;5
656;Iguira (Xique-Xique);0;;5
657;Iguitu (Ibipeba);0;;5
658;Ilha de Maré (Salvador);0;;5
659;Ilhéus;0;;5
660;Indaí (Mundo Novo);0;;5
661;Inema (Ilhéus);0;;5
662;Inhambupe;0;;5
663;Inhata (Amélia Rodrigues);0;;5
664;Inhaúmas (Santa Maria da Vitória);0;;5
665;Inhobim (Vitória da Conquista);0;;5
666;Inúbia (Piatã);0;;5
667;Ipecaetá;0;;5
668;Ipiaú;0;;5
669;Ipirá;0;;5
670;Ipiúna (Jaguaquara);0;;5
671;Ipucaba (Oliveira dos Brejinhos);0;;5
672;Ipupiara;0;;5
673;Irajuba;0;;5
674;Iramaia;0;;5
675;Iraporanga (Iraquara);0;;5
676;Iraquara;0;;5
677;Irará;0;;5
678;Irecê;0;;5
679;Irundiara (Jacaraci);0;;5
680;Ita-Azul (Itamaraju);0;;5
681;Itabela;0;;5
682;Itaberaba;0;;5
683;Itabuna;0;;5
684;Itacaré;0;;5
685;Itacava (Coração de Maria);0;;5
686;Itachama (Amargosa);0;;5
687;Itacimirim (Camaçari);0;;5
688;Itaeté;0;;5
689;Itagi;0;;5
690;Itagibá;0;;5
691;Itagimirim;0;;5
692;Itaguaçu da Bahia;0;;5
693;Itaia (Firmino Alves);0;;5
694;Itaibó (Jequié);0;;5
695;Itaipu (Vitória da Conquista);0;;5
696;Itaítu (Jacobina);0;;5
697;Itajaí (Nova Canaã);0;;5
698;Itaju do Colônia;0;;5
699;Itajubaquara (Gentio do Ouro);0;;5
700;Itajuípe;0;;5
701;Itajuru (Jequié);0;;5
702;Itamaraju;0;;5
703;Itamari;0;;5
704;Itambé;0;;5
705;Itamira (Aporá);0;;5
706;Itamotinga (Juazeiro);0;;5
707;Itanagé (Livramento de Nossa Senhora);0;;5
708;Itanagra;0;;5
709;Itanhém;0;;5
710;Itanhi (Jandaíra);0;;5
711;Itaparica;0;;5
712;Itapé;0;;5
713;Itapebi;0;;5
714;Itapeipu (Jacobina);0;;5
715;Itapetinga;0;;5
716;Itapicuru;0;;5
717;Itapirema (Vitória da Conquista);0;;5
718;Itapitanga;0;;5
719;Itapora (Muritiba);0;;5
720;Itapura (Miguel Calmon);0;;5
721;Itaquara;0;;5
722;Itaquaraí (Brumado);0;;5
723;Itarantim;0;;5
724;Itati (Itororó);0;;5
725;Itatim;0;;5
726;Itatingui (Arataca);0;;5
727;Itiruçu;0;;5
728;Itiúba;0;;5
729;Itororó;0;;5
730;Ituaçu;0;;5
731;Ituberá;0;;5
732;Itupeva (Medeiros Neto);0;;5
733;Iuiu;0;;5
734;Jaborandi;0;;5
735;Jacaraci;0;;5
736;Jacobina;0;;5
737;Jacu (Terra Nova);0;;5
738;Jacuípe (São Sebastião do Passe);0;;5
739;Jacuruna (Jaguaripe);0;;5
740;Jaguaquara;0;;5
741;Jaguara (Feira de Santana);0;;5
742;Jaguarari;0;;5
743;Jaguaripe;0;;5
744;Jaíba (Feira de Santana);0;;5
745;Jandaíra;0;;5
746;Japomirim (Itagibá);0;;5
747;Japu (Ilhéus);0;;5
748;Jauá (Camaçari);0;;5
749;Jequié;0;;5
750;Jequiriçá;0;;5
751;Jeremoabo;0;;5
752;Jiribatuba (Vera Cruz);0;;5
753;Jitaúna;0;;5
754;João Amaro (Iaçu);0;;5
755;João Correia (Mucugê);0;;5
756;João Dourado;0;;5
757;José Gonçalves (Vitória da Conquista);0;;5
758;Juacema (Jaguarari);0;;5
759;Juazeiro;0;;5
760;Jucuruçu;0;;5
761;Juerana (Caravelas);0;;5
762;Junco (Juazeiro);0;;5
763;Jupaguá (Cotegipe);0;;5
764;Juraci (Marcionílio Souza);0;;5
765;Juremal (Juazeiro);0;;5
766;Jussara;0;;5
767;Jussari;0;;5
768;Jussiape;0;;5
769;Km Sete (Feira de Santana);0;;5
770;Lafaiete Coutinho;0;;5
771;Lagoa Clara (Macaúbas);0;;5
772;Lagoa de Melquíades (Vitória da Conquista);0;;5
773;Lagoa do Boi (Barro Alto);0;;5
774;Lagoa Grande (Cândido Sales);0;;5
775;Lagoa Grande (Ibipeba);0;;5
776;Lagoa José Luís (Vitória da Conquista);0;;5
777;Lagoa Preta (Tremedal);0;;5
778;Lagoa Real;0;;5
779;Laje;0;;5
780;Laje do Banco (Aurelino Leal);0;;5
781;Lajedão;0;;5
782;Lajedinho;0;;5
783;Lajedo Alto (Iaçu);0;;5
784;Lajedo do Tabocal;0;;5
785;Lamarão;0;;5
786;Lamarão do Passe (São Sebastião do Passe);0;;5
787;Lapão;0;;5
788;Largo (Piritiba);0;;5
789;Lauro de Freitas;0;;5
790;Lençóis;0;;5
791;Licínio de Almeida;0;;5
792;Limoeiro do Bom Viver (Feira de Santana);0;;5
793;Livramento de Nossa Senhora;0;;5
794;Lucaia (Planalto);0;;5
795;Luís Viana (Casa Nova);0;;5
796;Lustosa (Teodoro Sampaio);0;;5
797;Macajuba;0;;5
798;Macarani;0;;5
799;Macaúbas;0;;5
